ADD_Name,EPA_Name,District,Market,Month_Name,Yr,Commodity,Price,Collection_Date
Machinga,Bazale,Balaka,Balaka,March,2024,Beans,3548.04,2024-03-31
Machinga,Chikweo,Machinga,Ntaja,March,2024,Beans,,2024-03-31
Machinga,Mpiya,Machinga,Namwera,March,2024,Beans,,2024-03-31
Machinga,Mbwadzulu,Mangochi,Monkey Bay,March,2024,Beans,4662.25,2024-03-31
Machinga,Nasenga,Mangochi,Mangochi,March,2024,Beans,4068.12,2024-03-31
Machinga,Mtubwi,Machinga,Liwonde,March,2024,Beans,3651.15,2024-03-31
Machinga,Mpokwa,Zomba,Jali,March,2024,Beans,,2024-03-31
Machinga,Ngwelero,Zomba,Mayaka,March,2024,Beans,,2024-03-31
Machinga,Thondwe,Zomba,Zomba,March,2024,Beans,,2024-03-31
Machinga,Thondwe,Zomba,Thondwe,March,2024,Beans,,2024-03-31
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,March,2024,Beans,3850.4175,2024-03-31
Blantyre,Lunzu,Blantyre,Lunzu,March,2024,Beans,,2024-03-31
Blantyre,Mtonda,Blantyre,Limbe,March,2024,Beans,2557.475,2024-03-31
Blantyre,Dwale,Thyolo,Bvumbwe,March,2024,Beans,2566.69,2024-03-31
Blantyre,Nkhonjeni,Thyolo,Luncheza,March,2024,Beans,2625.0,2024-03-31
Blantyre,Mwanza,Mwanza,Mwanza,March,2024,Beans,3200.0,2024-03-31
Blantyre,Neno,Neno,Neno,March,2024,Beans,2350.0,2024-03-31
Blantyre,Nkhulambe,Phalombe,Chiringa,March,2024,Beans,,2024-03-31
Blantyre,Naminjiwa,Phalombe,Phalombe,March,2024,Beans,2450.0,2024-03-31
Blantyre,Milonde,Mulanje,Muloza,March,2024,Beans,2952.26,2024-03-31
Shirevalley,Mitole,Chikwawa,Chikhwawa,March,2024,Beans,3500.0,2024-03-31
Shirevalley,Mikalango,Chikwawa,Ngabu,March,2024,Beans,3600.0,2024-03-31
Shirevalley,Mbewe,Chikwawa,Nchalo,March,2024,Beans,3500.0,2024-03-31
Shirevalley,Magoti,Nsanje,Bangula,March,2024,Beans,3400.0,2024-03-31
Shirevalley,Zunde,Nsanje,Nsanje,March,2024,Beans,3000.07,2024-03-31
Karonga,Misuku,Chitipa,Misuku,April,2024,Beans,2870.995,2024-04-30
Karonga,Kavukuku,Chitipa,Nthalire,April,2024,Beans,,2024-04-30
Karonga,Lufita,Chitipa,Chitipa,April,2024,Beans,,2024-04-30
Karonga,Mpata,Karonga,Karonga,April,2024,Beans,,2024-04-30
Karonga,Vinthukutu,Karonga,Chilumba,April,2024,Beans,1375.95,2024-04-30
Mzuzu,Bolero,Rumphi,Rumphi,April,2024,Beans,,2024-04-30
Mzuzu,Katowo,Rumphi,Hewe,April,2024,Beans,,2024-04-30
Mzuzu,Emsizini,Mzimba,Mzuzu,April,2024,Beans,,2024-04-30
Mzuzu,Kazomba,Mzimba,Mzimba,April,2024,Beans,2267.29,2024-04-30
Mzuzu,Mbawa,Mzimba,Embangweni,April,2024,Beans,2669.5,2024-04-30
Mzuzu,Champhira,Mzimba,Jenda,April,2024,Beans,2400.5,2024-04-30
Mzuzu,Mpamba,Nkhata,Mpamba,April,2024,Beans,,2024-04-30
Mzuzu,Nkhata Bay,Nkhata,Nkhata Bay,April,2024,Beans,1335.51,2024-04-30
Mzuzu,Chintheche,Nkhata,Chintheche,April,2024,Beans,1962.54,2024-04-30
Salima,Nkhunga,Nkhotakota,Dwangwa,April,2024,Beans,3600.0,2024-04-30
Salima,Linga,Nkhotakota,Nkhotakota,April,2024,Beans,,2024-04-30
Salima,Mwansambo,Nkhotakota,Mwansambo,April,2024,Beans,,2024-04-30
Salima,Tembwe,Salima,Salima,April,2024,Beans,3500.0,2024-04-30
Kasungu,Chikwatula,Ntchisi,Ntchisi,April,2024,Beans,2533.3,2024-04-30
Kasungu,Malomo,Ntchisi,Malomo,April,2024,Beans,2316.7,2024-04-30
Kasungu,Nachisaka,Dowa,Dowa,April,2024,Beans,3000.0,2024-04-30
Kasungu,Mponela,Dowa,Mponela,April,2024,Beans,,2024-04-30
Kasungu,Madisi,Dowa,Madisi,April,2024,Beans,,2024-04-30
Kasungu,Bowe,Dowa,Bowe,April,2024,Beans,3000.0,2024-04-30
Kasungu,Nambuma,Dowa,Nambuma,April,2024,Beans,,2024-04-30
Kasungu,Santhe,Kasungu,Santhe,April,2024,Beans,,2024-04-30
Kasungu,Chipala,Kasungu,Kasungu,April,2024,Beans,,2024-04-30
Kasungu,Chamama,Kasungu,Chamama,April,2024,Beans,,2024-04-30
Kasungu,Kaluluma,Kasungu,Nkhamenya,April,2024,Beans,,2024-04-30
Kasungu,Kaluluma,Kasungu,Chatoloma,April,2024,Beans,,2024-04-30
Kasungu,Mkanda,Mchinji,Mkanda,April,2024,Beans,3733.3,2024-04-30
Kasungu,Zulu,Mchinji,Mchinji,April,2024,Beans,3972.2,2024-04-30
Lilongwe,Chilaza,Lilongwe,Msundwe,April,2024,Beans,,2024-04-30
Lilongwe,Demera,Lilongwe,Kasiya,April,2024,Beans,,2024-04-30
Lilongwe,Chitsime,Lilongwe,Lilongwe,April,2024,Beans,3800.0,2024-04-30
Lilongwe,Mitundu,Lilongwe,Mitundu,April,2024,Beans,2650.0,2024-04-30
Lilongwe,Chitsime,Lilongwe,Nanjiri,April,2024,Beans,1800.0,2024-04-30
Lilongwe,Chitekwere,Lilongwe,Nkhoma,April,2024,Beans,1770.0,2024-04-30
Lilongwe,Lobi,Dedza,Thete,April,2024,Beans,,2024-04-30
Lilongwe,Mtakataka,Dedza,Mtakataka,April,2024,Beans,,2024-04-30
Lilongwe,Linthipe,Dedza,Chimbiya,April,2024,Beans,2325.36,2024-04-30
Lilongwe,Bembeke,Dedza,Bembeke Turn off,April,2024,Beans,,2024-04-30
Lilongwe,Njolomole,Ntcheu,Lizulu,April,2024,Beans,,2024-04-30
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,April,2024,Beans,,2024-04-30
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,April,2024,Beans,,2024-04-30
Lilongwe,Nsipe,Ntcheu,Ntcheu,April,2024,Beans,,2024-04-30
Lilongwe,Manjawira,Ntcheu,Ntonda,April,2024,Beans,,2024-04-30
Machinga,Bazale,Balaka,Balaka,April,2024,Beans,3529.25,2024-04-30
Machinga,Chikweo,Machinga,Ntaja,April,2024,Beans,,2024-04-30
Machinga,Mpiya,Machinga,Namwera,April,2024,Beans,,2024-04-30
Machinga,Mbwadzulu,Mangochi,Monkey Bay,April,2024,Beans,,2024-04-30
Machinga,Nasenga,Mangochi,Mangochi,April,2024,Beans,,2024-04-30
Machinga,Mtubwi,Machinga,Liwonde,April,2024,Beans,,2024-04-30
Machinga,Mpokwa,Zomba,Jali,April,2024,Beans,,2024-04-30
Machinga,Ngwelero,Zomba,Mayaka,April,2024,Beans,,2024-04-30
Machinga,Thondwe,Zomba,Zomba,April,2024,Beans,,2024-04-30
Machinga,Thondwe,Zomba,Thondwe,April,2024,Beans,,2024-04-30
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,April,2024,Beans,3575.47,2024-04-30
Blantyre,Lunzu,Blantyre,Lunzu,April,2024,Beans,2983.88,2024-04-30
Blantyre,Mtonda,Blantyre,Limbe,April,2024,Beans,,2024-04-30
Blantyre,Dwale,Thyolo,Bvumbwe,April,2024,Beans,3000.0,2024-04-30
Blantyre,Nkhonjeni,Thyolo,Luncheza,April,2024,Beans,2630.0,2024-04-30
Blantyre,Mwanza,Mwanza,Mwanza,April,2024,Beans,3800.0,2024-04-30
Blantyre,Neno,Neno,Neno,April,2024,Beans,2040.0,2024-04-30
Blantyre,Nkhulambe,Phalombe,Chiringa,April,2024,Beans,,2024-04-30
Blantyre,Naminjiwa,Phalombe,Phalombe,April,2024,Beans,,2024-04-30
Blantyre,Milonde,Mulanje,Muloza,April,2024,Beans,,2024-04-30
Shirevalley,Mitole,Chikwawa,Chikhwawa,April,2024,Beans,3500.0,2024-04-30
Shirevalley,Mikalango,Chikwawa,Ngabu,April,2024,Beans,3600.0,2024-04-30
Shirevalley,Mbewe,Chikwawa,Nchalo,April,2024,Beans,3500.0,2024-04-30
Shirevalley,Magoti,Nsanje,Bangula,April,2024,Beans,,2024-04-30
Shirevalley,Zunde,Nsanje,Nsanje,April,2024,Beans,,2024-04-30
Karonga,Misuku,Chitipa,Misuku,May,2024,Beans,,2024-05-31
Karonga,Kavukuku,Chitipa,Nthalire,May,2024,Beans,,2024-05-31
Karonga,Lufita,Chitipa,Chitipa,May,2024,Beans,,2024-05-31
Karonga,Mpata,Karonga,Karonga,May,2024,Beans,1985.23,2024-05-31
Karonga,Vinthukutu,Karonga,Chilumba,May,2024,Beans,2131.88,2024-05-31
Mzuzu,Bolero,Rumphi,Rumphi,May,2024,Beans,2145.78,2024-05-31
Mzuzu,Katowo,Rumphi,Hewe,May,2024,Beans,,2024-05-31
Mzuzu,Emsizini,Mzimba,Mzuzu,May,2024,Beans,,2024-05-31
Mzuzu,Kazomba,Mzimba,Mzimba,May,2024,Beans,2436.45,2024-05-31
Mzuzu,Mbawa,Mzimba,Embangweni,May,2024,Beans,3108.4,2024-05-31
Mzuzu,Champhira,Mzimba,Jenda,May,2024,Beans,2527.2,2024-05-31
Mzuzu,Mpamba,Nkhata,Mpamba,May,2024,Beans,,2024-05-31
Mzuzu,Nkhata Bay,Nkhata,Nkhata Bay,May,2024,Beans,1336.486,2024-05-31
Mzuzu,Chintheche,Nkhata,Chintheche,May,2024,Beans,2372.84,2024-05-31
Salima,Nkhunga,Nkhotakota,Dwangwa,May,2024,Beans,3200.0,2024-05-31
Salima,Linga,Nkhotakota,Nkhotakota,May,2024,Beans,1700.0,2024-05-31
Salima,Mwansambo,Nkhotakota,Mwansambo,May,2024,Beans,1850.0,2024-05-31
Salima,Tembwe,Salima,Salima,May,2024,Beans,,2024-05-31
Kasungu,Chikwatula,Ntchisi,Ntchisi,May,2024,Beans,2483.3,2024-05-31
Kasungu,Malomo,Ntchisi,Malomo,May,2024,Beans,1200.0,2024-05-31
Kasungu,Nachisaka,Dowa,Dowa,May,2024,Beans,2724.0,2024-05-31
Kasungu,Mponela,Dowa,Mponela,May,2024,Beans,,2024-05-31
Kasungu,Madisi,Dowa,Madisi,May,2024,Beans,,2024-05-31
Kasungu,Bowe,Dowa,Bowe,May,2024,Beans,,2024-05-31
Kasungu,Nambuma,Dowa,Nambuma,May,2024,Beans,2980.0,2024-05-31
Kasungu,Santhe,Kasungu,Santhe,May,2024,Beans,2200.0,2024-05-31
Kasungu,Chipala,Kasungu,Kasungu,May,2024,Beans,3200.0,2024-05-31
Kasungu,Chamama,Kasungu,Chamama,May,2024,Beans,2733.33,2024-05-31
Kasungu,Kaluluma,Kasungu,Nkhamenya,May,2024,Beans,1900.0,2024-05-31
Kasungu,Kaluluma,Kasungu,Chatoloma,May,2024,Beans,3068.02,2024-05-31
Kasungu,Mkanda,Mchinji,Mkanda,May,2024,Beans,3633.3,2024-05-31
Kasungu,Zulu,Mchinji,Mchinji,May,2024,Beans,,2024-05-31
Lilongwe,Chilaza,Lilongwe,Msundwe,May,2024,Beans,4000.0,2024-05-31
Lilongwe,Demera,Lilongwe,Kasiya,May,2024,Beans,,2024-05-31
Lilongwe,Chitsime,Lilongwe,Lilongwe,May,2024,Beans,3800.0,2024-05-31
Lilongwe,Mitundu,Lilongwe,Mitundu,May,2024,Beans,3060.0,2024-05-31
Lilongwe,Chitsime,Lilongwe,Nanjiri,May,2024,Beans,2800.0,2024-05-31
Lilongwe,Chitekwere,Lilongwe,Nkhoma,May,2024,Beans,1700.0,2024-05-31
Lilongwe,Lobi,Dedza,Thete,May,2024,Beans,,2024-05-31
Lilongwe,Mtakataka,Dedza,Mtakataka,May,2024,Beans,,2024-05-31
Lilongwe,Linthipe,Dedza,Chimbiya,May,2024,Beans,2288.098,2024-05-31
Lilongwe,Bembeke,Dedza,Bembeke Turn off,May,2024,Beans,2650.0,2024-05-31
Lilongwe,Njolomole,Ntcheu,Lizulu,May,2024,Beans,3000.0,2024-05-31
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,May,2024,Beans,,2024-05-31
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,May,2024,Beans,,2024-05-31
Lilongwe,Nsipe,Ntcheu,Ntcheu,May,2024,Beans,,2024-05-31
Lilongwe,Manjawira,Ntcheu,Ntonda,May,2024,Beans,,2024-05-31
Machinga,Bazale,Balaka,Balaka,May,2024,Beans,3321.366,2024-05-31
Machinga,Chikweo,Machinga,Ntaja,May,2024,Beans,,2024-05-31
Machinga,Mpiya,Machinga,Namwera,May,2024,Beans,3136.672,2024-05-31
Machinga,Mbwadzulu,Mangochi,Monkey Bay,May,2024,Beans,4445.182,2024-05-31
Machinga,Nasenga,Mangochi,Mangochi,May,2024,Beans,3521.708,2024-05-31
Machinga,Mtubwi,Machinga,Liwonde,May,2024,Beans,,2024-05-31
Machinga,Mpokwa,Zomba,Jali,May,2024,Beans,3855.32,2024-05-31
Machinga,Ngwelero,Zomba,Mayaka,May,2024,Beans,3600.45,2024-05-31
Machinga,Thondwe,Zomba,Zomba,May,2024,Beans,3800.73,2024-05-31
Machinga,Thondwe,Zomba,Thondwe,May,2024,Beans,3600.56,2024-05-31
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,May,2024,Beans,2437.9025,2024-05-31
Blantyre,Lunzu,Blantyre,Lunzu,May,2024,Beans,3496.5,2024-05-31
Blantyre,Mtonda,Blantyre,Limbe,May,2024,Beans,,2024-05-31
Blantyre,Dwale,Thyolo,Bvumbwe,May,2024,Beans,,2024-05-31
Blantyre,Nkhonjeni,Thyolo,Luncheza,May,2024,Beans,2800.0,2024-05-31
Blantyre,Mwanza,Mwanza,Mwanza,May,2024,Beans,3750.0,2024-05-31
Blantyre,Neno,Neno,Neno,May,2024,Beans,2200.0,2024-05-31
Blantyre,Nkhulambe,Phalombe,Chiringa,May,2024,Beans,,2024-05-31
Blantyre,Naminjiwa,Phalombe,Phalombe,May,2024,Beans,2650.0,2024-05-31
Blantyre,Milonde,Mulanje,Muloza,May,2024,Beans,,2024-05-31
Shirevalley,Mitole,Chikwawa,Chikhwawa,May,2024,Beans,1200.0,2024-05-31
Shirevalley,Mikalango,Chikwawa,Ngabu,May,2024,Beans,1300.0,2024-05-31
Shirevalley,Mbewe,Chikwawa,Nchalo,May,2024,Beans,1200.0,2024-05-31
Shirevalley,Magoti,Nsanje,Bangula,May,2024,Beans,,2024-05-31
Shirevalley,Zunde,Nsanje,Nsanje,May,2024,Beans,2600.195,2024-05-31
Karonga,Misuku,Chitipa,Misuku,January,2024,Cow peas,,2024-01-31
Karonga,Kavukuku,Chitipa,Nthalire,January,2024,Cow peas,,2024-01-31
Karonga,Lufita,Chitipa,Chitipa,January,2024,Cow peas,,2024-01-31
Karonga,Mpata,Karonga,Karonga,January,2024,Cow peas,1280.67,2024-01-31
Karonga,Vinthukutu,Karonga,Chilumba,January,2024,Cow peas,,2024-01-31
Mzuzu,Bolero,Rumphi,Rumphi,January,2024,Cow peas,,2024-01-31
Mzuzu,Katowo,Rumphi,Hewe,January,2024,Cow peas,,2024-01-31
Mzuzu,Emsizini,Mzimba,Mzuzu,January,2024,Cow peas,,2024-01-31
Mzuzu,Kazomba,Mzimba,Mzimba,January,2024,Cow peas,,2024-01-31
Mzuzu,Mbawa,Mzimba,Embangweni,January,2024,Cow peas,,2024-01-31
Mzuzu,Champhira,Mzimba,Jenda,January,2024,Cow peas,,2024-01-31
Mzuzu,Mpamba,Nkhata,Mpamba,January,2024,Cow peas,,2024-01-31
Mzuzu,Nkhata Bay,Nkhata,Nkhata Bay,January,2024,Cow peas,,2024-01-31
Mzuzu,Chintheche,Nkhata,Chintheche,January,2024,Cow peas,,2024-01-31
Salima,Nkhunga,Nkhotakota,Dwangwa,January,2024,Cow peas,1200.0,2024-01-31
Salima,Linga,Nkhotakota,Nkhotakota,January,2024,Cow peas,1000.0,2024-01-31
Salima,Mwansambo,Nkhotakota,Mwansambo,January,2024,Cow peas,,2024-01-31
Salima,Tembwe,Salima,Salima,January,2024,Cow peas,,2024-01-31
Kasungu,Chikwatula,Ntchisi,Ntchisi,January,2024,Cow peas,,2024-01-31
Kasungu,Malomo,Ntchisi,Malomo,January,2024,Cow peas,,2024-01-31
Kasungu,Nachisaka,Dowa,Dowa,January,2024,Cow peas,,2024-01-31
Kasungu,Mponela,Dowa,Mponela,January,2024,Cow peas,,2024-01-31
Kasungu,Madisi,Dowa,Madisi,January,2024,Cow peas,,2024-01-31
Kasungu,Bowe,Dowa,Bowe,January,2024,Cow peas,,2024-01-31
Kasungu,Nambuma,Dowa,Nambuma,January,2024,Cow peas,,2024-01-31
Kasungu,Santhe,Kasungu,Santhe,January,2024,Cow peas,,2024-01-31
Kasungu,Chipala,Kasungu,Kasungu,January,2024,Cow peas,,2024-01-31
Kasungu,Chamama,Kasungu,Chamama,January,2024,Cow peas,,2024-01-31
Kasungu,Kaluluma,Kasungu,Nkhamenya,January,2024,Cow peas,,2024-01-31
Kasungu,Kaluluma,Kasungu,Chatoloma,January,2024,Cow peas,,2024-01-31
Kasungu,Mkanda,Mchinji,Mkanda,January,2024,Cow peas,,2024-01-31
Kasungu,Zulu,Mchinji,Mchinji,January,2024,Cow peas,,2024-01-31
Lilongwe,Chilaza,Lilongwe,Msundwe,January,2024,Cow peas,,2024-01-31
Lilongwe,Demera,Lilongwe,Kasiya,January,2024,Cow peas,,2024-01-31
Lilongwe,Chitsime,Lilongwe,Lilongwe,January,2024,Cow peas,,2024-01-31
Lilongwe,Mitundu,Lilongwe,Mitundu,January,2024,Cow peas,1400.0,2024-01-31
Lilongwe,Chitsime,Lilongwe,Nanjiri,January,2024,Cow peas,,2024-01-31
Lilongwe,Chitekwere,Lilongwe,Nkhoma,January,2024,Cow peas,,2024-01-31
Lilongwe,Lobi,Dedza,Thete,January,2024,Cow peas,1500.0,2024-01-31
Lilongwe,Mtakataka,Dedza,Mtakataka,January,2024,Cow peas,1100.0,2024-01-31
Lilongwe,Linthipe,Dedza,Chimbiya,January,2024,Cow peas,1150.17,2024-01-31
Lilongwe,Bembeke,Dedza,Bembeke Turn off,January,2024,Cow peas,780.0,2024-01-31
Lilongwe,Njolomole,Ntcheu,Lizulu,January,2024,Cow peas,,2024-01-31
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,January,2024,Cow peas,,2024-01-31
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,January,2024,Cow peas,,2024-01-31
Lilongwe,Nsipe,Ntcheu,Ntcheu,January,2024,Cow peas,,2024-01-31
Lilongwe,Manjawira,Ntcheu,Ntonda,January,2024,Cow peas,,2024-01-31
Machinga,Bazale,Balaka,Balaka,January,2024,Cow peas,1548.0,2024-01-31
Machinga,Chikweo,Machinga,Ntaja,January,2024,Cow peas,,2024-01-31
Machinga,Mpiya,Machinga,Namwera,January,2024,Cow peas,,2024-01-31
Machinga,Mbwadzulu,Mangochi,Monkey Bay,January,2024,Cow peas,5800.0,2024-01-31
Machinga,Nasenga,Mangochi,Mangochi,January,2024,Cow peas,1912.5,2024-01-31
Machinga,Mtubwi,Machinga,Liwonde,January,2024,Cow peas,1600.0,2024-01-31
Machinga,Mpokwa,Zomba,Jali,January,2024,Cow peas,1180.8,2024-01-31
Machinga,Ngwelero,Zomba,Mayaka,January,2024,Cow peas,1500.45,2024-01-31
Machinga,Thondwe,Zomba,Zomba,January,2024,Cow peas,1450.8,2024-01-31
Machinga,Thondwe,Zomba,Thondwe,January,2024,Cow peas,1200.98,2024-01-31
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,January,2024,Cow peas,1512.77,2024-01-31
Blantyre,Lunzu,Blantyre,Lunzu,January,2024,Cow peas,1498.5,2024-01-31
Blantyre,Mtonda,Blantyre,Limbe,January,2024,Cow peas,803.46,2024-01-31
Blantyre,Dwale,Thyolo,Bvumbwe,January,2024,Cow peas,1400.0,2024-01-31
Blantyre,Nkhonjeni,Thyolo,Luncheza,January,2024,Cow peas,900.0,2024-01-31
Blantyre,Mwanza,Mwanza,Mwanza,January,2024,Cow peas,1061.76,2024-01-31
Blantyre,Neno,Neno,Neno,January,2024,Cow peas,1200.0,2024-01-31
Blantyre,Nkhulambe,Phalombe,Chiringa,January,2024,Cow peas,,2024-01-31
Blantyre,Naminjiwa,Phalombe,Phalombe,January,2024,Cow peas,,2024-01-31
Blantyre,Milonde,Mulanje,Muloza,January,2024,Cow peas,,2024-01-31
Shirevalley,Mitole,Chikwawa,Chikhwawa,January,2024,Cow peas,874.28,2024-01-31
Shirevalley,Mikalango,Chikwawa,Ngabu,January,2024,Cow peas,891.03,2024-01-31
Shirevalley,Mbewe,Chikwawa,Nchalo,January,2024,Cow peas,957.3875,2024-01-31
Shirevalley,Magoti,Nsanje,Bangula,January,2024,Cow peas,1200.0,2024-01-31
Shirevalley,Zunde,Nsanje,Nsanje,January,2024,Cow peas,600.36,2024-01-31
Karonga,Misuku,Chitipa,Misuku,February,2024,Cow peas,,2024-02-29
Karonga,Kavukuku,Chitipa,Nthalire,February,2024,Cow peas,,2024-02-29
Karonga,Lufita,Chitipa,Chitipa,February,2024,Cow peas,,2024-02-29
Karonga,Mpata,Karonga,Karonga,February,2024,Cow peas,,2024-02-29
Karonga,Vinthukutu,Karonga,Chilumba,February,2024,Cow peas,,2024-02-29
Mzuzu,Bolero,Rumphi,Rumphi,February,2024,Cow peas,,2024-02-29
Mzuzu,Katowo,Rumphi,Hewe,February,2024,Cow peas,,2024-02-29
Mzuzu,Emsizini,Mzimba,Mzuzu,February,2024,Cow peas,,2024-02-29
Mzuzu,Kazomba,Mzimba,Mzimba,February,2024,Cow peas,,2024-02-29
Mzuzu,Mbawa,Mzimba,Embangweni,February,2024,Cow peas,,2024-02-29
Mzuzu,Champhira,Mzimba,Jenda,February,2024,Cow peas,,2024-02-29
Mzuzu,Mpamba,Nkhata,Mpamba,February,2024,Cow peas,,2024-02-29
Mzuzu,Nkhata Bay,Nkhata,Nkhata Bay,February,2024,Cow peas,,2024-02-29
Mzuzu,Chintheche,Nkhata,Chintheche,February,2024,Cow peas,,2024-02-29
Salima,Nkhunga,Nkhotakota,Dwangwa,February,2024,Cow peas,1200.0,2024-02-29
Salima,Linga,Nkhotakota,Nkhotakota,February,2024,Cow peas,,2024-02-29
Salima,Mwansambo,Nkhotakota,Mwansambo,February,2024,Cow peas,5850.0,2024-02-29
Salima,Tembwe,Salima,Salima,February,2024,Cow peas,,2024-02-29
Kasungu,Chikwatula,Ntchisi,Ntchisi,February,2024,Cow peas,,2024-02-29
Kasungu,Malomo,Ntchisi,Malomo,February,2024,Cow peas,,2024-02-29
Kasungu,Nachisaka,Dowa,Dowa,February,2024,Cow peas,,2024-02-29
Kasungu,Mponela,Dowa,Mponela,February,2024,Cow peas,,2024-02-29
Kasungu,Madisi,Dowa,Madisi,February,2024,Cow peas,,2024-02-29
Kasungu,Bowe,Dowa,Bowe,February,2024,Cow peas,,2024-02-29
Kasungu,Nambuma,Dowa,Nambuma,February,2024,Cow peas,,2024-02-29
Kasungu,Santhe,Kasungu,Santhe,February,2024,Cow peas,,2024-02-29
Kasungu,Chipala,Kasungu,Kasungu,February,2024,Cow peas,,2024-02-29
Kasungu,Chamama,Kasungu,Chamama,February,2024,Cow peas,,2024-02-29
Kasungu,Kaluluma,Kasungu,Nkhamenya,February,2024,Cow peas,,2024-02-29
Kasungu,Kaluluma,Kasungu,Chatoloma,February,2024,Cow peas,,2024-02-29
Kasungu,Mkanda,Mchinji,Mkanda,February,2024,Cow peas,,2024-02-29
Kasungu,Zulu,Mchinji,Mchinji,February,2024,Cow peas,,2024-02-29
Lilongwe,Chilaza,Lilongwe,Msundwe,February,2024,Cow peas,,2024-02-29
Lilongwe,Demera,Lilongwe,Kasiya,February,2024,Cow peas,,2024-02-29
Lilongwe,Chitsime,Lilongwe,Lilongwe,February,2024,Cow peas,,2024-02-29
Lilongwe,Mitundu,Lilongwe,Mitundu,February,2024,Cow peas,1475.0,2024-02-29
Lilongwe,Chitsime,Lilongwe,Nanjiri,February,2024,Cow peas,,2024-02-29
Lilongwe,Chitekwere,Lilongwe,Nkhoma,February,2024,Cow peas,,2024-02-29
Lilongwe,Lobi,Dedza,Thete,February,2024,Cow peas,,2024-02-29
Lilongwe,Mtakataka,Dedza,Mtakataka,February,2024,Cow peas,,2024-02-29
Lilongwe,Linthipe,Dedza,Chimbiya,February,2024,Cow peas,1200.3,2024-02-29
Lilongwe,Bembeke,Dedza,Bembeke Turn off,February,2024,Cow peas,780.0,2024-02-29
Lilongwe,Njolomole,Ntcheu,Lizulu,February,2024,Cow peas,,2024-02-29
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,February,2024,Cow peas,,2024-02-29
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,February,2024,Cow peas,,2024-02-29
Lilongwe,Nsipe,Ntcheu,Ntcheu,February,2024,Cow peas,,2024-02-29
Lilongwe,Manjawira,Ntcheu,Ntonda,February,2024,Cow peas,,2024-02-29
Machinga,Bazale,Balaka,Balaka,February,2024,Cow peas,1434.32,2024-02-29
Machinga,Chikweo,Machinga,Ntaja,February,2024,Cow peas,,2024-02-29
Machinga,Mpiya,Machinga,Namwera,February,2024,Cow peas,,2024-02-29
Machinga,Mbwadzulu,Mangochi,Monkey Bay,February,2024,Cow peas,1387.75,2024-02-29
Machinga,Nasenga,Mangochi,Mangochi,February,2024,Cow peas,1539.5,2024-02-29
Machinga,Mtubwi,Machinga,Liwonde,February,2024,Cow peas,1762.5,2024-02-29
Machinga,Mpokwa,Zomba,Jali,February,2024,Cow peas,,2024-02-29
Machinga,Ngwelero,Zomba,Mayaka,February,2024,Cow peas,,2024-02-29
Machinga,Thondwe,Zomba,Zomba,February,2024,Cow peas,,2024-02-29
Machinga,Thondwe,Zomba,Thondwe,February,2024,Cow peas,,2024-02-29
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,February,2024,Cow peas,,2024-02-29
Blantyre,Lunzu,Blantyre,Lunzu,February,2024,Cow peas,,2024-02-29
Blantyre,Mtonda,Blantyre,Limbe,February,2024,Cow peas,,2024-02-29
Blantyre,Dwale,Thyolo,Bvumbwe,February,2024,Cow peas,,2024-02-29
Blantyre,Nkhonjeni,Thyolo,Luncheza,February,2024,Cow peas,,2024-02-29
Blantyre,Mwanza,Mwanza,Mwanza,February,2024,Cow peas,1061.76,2024-02-29
Blantyre,Neno,Neno,Neno,February,2024,Cow peas,1200.0,2024-02-29
Blantyre,Nkhulambe,Phalombe,Chiringa,February,2024,Cow peas,,2024-02-29
Blantyre,Naminjiwa,Phalombe,Phalombe,February,2024,Cow peas,,2024-02-29
Blantyre,Milonde,Mulanje,Muloza,February,2024,Cow peas,,2024-02-29
Shirevalley,Mitole,Chikwawa,Chikhwawa,February,2024,Cow peas,1497.73,2024-02-29
Shirevalley,Mikalango,Chikwawa,Ngabu,February,2024,Cow peas,1514.48,2024-02-29
Shirevalley,Mbewe,Chikwawa,Nchalo,February,2024,Cow peas,1580.8375,2024-02-29
Shirevalley,Magoti,Nsanje,Bangula,February,2024,Cow peas,1200.0,2024-02-29
Shirevalley,Zunde,Nsanje,Nsanje,February,2024,Cow peas,1200.5,2024-02-29
Karonga,Misuku,Chitipa,Misuku,March,2024,Cow peas,,2024-03-31
Karonga,Kavukuku,Chitipa,Nthalire,March,2024,Cow peas,,2024-03-31
Karonga,Lufita,Chitipa,Chitipa,March,2024,Cow peas,,2024-03-31
Karonga,Mpata,Karonga,Karonga,March,2024,Cow peas,798.61,2024-03-31
